City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,,
Delhi,14/12/21,367,201.85,396.36,304.61,418.38,3.85,348.65,,
Delhi,15/12/21,363,199.65,392.04,301.29,413.82,3.81,344.85,,
Delhi,16/12/21,368,202.4,397.44,305.44,419.52,3.86,349.6,,
Delhi,17/12/21,329,180.95,355.32,273.07,375.06,3.45,312.55,,
Delhi,18/12/21,291,160.05,314.28,241.53,331.74,3.06,276.45,,
Delhi,19/12/21,271,149.05,292.68,224.93,308.94,2.85,257.45,,
Delhi,20/12/21,332,182.6,358.56,275.56,378.48,3.49,315.4,,
Delhi,21/12/21,402,221.1,434.16,333.66,458.28,4.22,381.9,,
Delhi,22/12/21,407,223.85,439.56,337.81,463.98,4.27,386.65,,
Delhi,23/12/21,423,232.65,456.84,351.09,482.22,4.44,401.85,,
Delhi,24/12/21,415,228.25,448.2,344.45,473.1,4.36,394.25,,
Delhi,25/12/21,431,237.05,465.48,357.73,491.34,4.53,409.45,,
Delhi,26/12/21,459,252.45,495.72,380.97,523.26,4.82,436.05,,
Delhi,27/12/21,283,155.65,305.64,234.89,322.62,2.97,268.85,,
Delhi,28/12/21,305,167.75,329.4,253.15,347.7,3.2,289.75,,
Delhi,29/12/21,267,146.85,288.36,221.61,304.38,2.8,253.65,,
Delhi,30/12/21,286,157.3,308.88,237.38,326.04,3,271.7,,
Delhi,31/12/21,321,176.55,346.68,266.43,365.94,3.37,304.95,,
Delhi,01/01/22,402,221.1,434.16,333.66,458.28,4.22,381.9,,
Delhi,02/01/22,437,240.35,471.96,362.71,498.18,4.59,415.15,,
Delhi,03/01/22,402,221.1,434.16,333.66,458.28,4.22,381.9,,
Delhi,04/01/22,420,231,453.6,348.6,478.8,4.41,399,,
Delhi,05/01/22,449,246.95,484.92,372.67,511.86,4.71,426.55,,
Delhi,06/01/22,252,138.6,272.16,209.16,287.28,2.65,239.4,,
Delhi,07/01/22,179,98.45,193.32,148.57,204.06,1.88,170.05,,
Delhi,08/01/22,84,46.2,90.72,69.72,95.76,0.88,79.8,,
Delhi,09/01/22,81,44.55,87.48,67.23,92.34,0.85,76.95,,
Delhi,10/01/22,182,100.1,196.56,151.06,207.48,1.91,172.9,,
Delhi,11/01/22,256,140.8,276.48,212.48,291.84,2.69,243.2,,
Delhi,12/01/22,220,121,237.6,182.6,250.8,2.31,209,,
Delhi,13/01/22,351,193.05,379.08,291.33,400.14,3.69,333.45,,
Delhi,14/01/22,348,191.4,375.84,288.84,396.72,3.65,330.6,,
Delhi,15/01/22,250,137.5,270,207.5,285,2.63,237.5,,
Delhi,16/01/22,268,147.4,289.44,222.44,305.52,2.81,254.6,,
Delhi,17/01/22,335,184.25,361.8,278.05,381.9,3.52,318.25,,
Delhi,18/01/22,356,195.8,384.48,295.48,405.84,3.74,338.2,,
Delhi,19/01/22,338,185.9,365.04,280.54,385.32,3.55,321.1,,
Delhi,20/01/22,393,216.15,424.44,326.19,448.02,4.13,373.35,,
Delhi,21/01/22,366,201.3,395.28,303.78,417.24,3.84,347.7,,
Delhi,22/01/22,338,185.9,365.04,280.54,385.32,3.55,321.1,,
Delhi,23/01/22,206,113.3,222.48,170.98,234.84,2.16,195.7,,
Delhi,24/01/22,217,119.35,234.36,180.11,247.38,2.28,206.15,,
Delhi,25/01/22,278,152.9,300.24,230.74,316.92,2.92,264.1,,
Delhi,26/01/22,281,154.55,303.48,233.23,320.34,2.95,266.95,,
Delhi,27/01/22,289,158.95,312.12,239.87,329.46,3.03,274.55,,
Delhi,28/01/22,234,128.7,252.72,194.22,266.76,2.46,222.3,,
Delhi,29/01/22,304,167.2,328.32,252.32,346.56,3.19,288.8,,
Delhi,30/01/22,313,172.15,338.04,259.79,356.82,3.29,297.35,,
Delhi,31/01/22,355,195.25,383.4,294.65,404.7,3.73,337.25,,
Delhi,01/02/22,342,188.1,369.36,283.86,389.88,3.59,324.9,,
Delhi,02/02/22,321,176.55,346.68,266.43,365.94,3.37,304.95,,
Delhi,03/02/22,335,184.25,361.8,278.05,381.9,3.52,318.25,,
Delhi,04/02/22,126,69.3,136.08,104.58,143.64,1.32,119.7,,
Delhi,05/02/22,279,153.45,301.32,231.57,318.06,2.93,265.05,,
Delhi,06/02/22,380,209,410.4,315.4,433.2,3.99,361,,
Delhi,07/02/22,326,179.3,352.08,270.58,371.64,3.42,309.7,,
Delhi,08/02/22,313,172.15,338.04,259.79,356.82,3.29,297.35,,
Delhi,09/02/22,316,173.8,341.28,262.28,360.24,3.32,300.2,,
Delhi,10/02/22,204,112.2,220.32,169.32,232.56,2.14,193.8,,
Delhi,11/02/22,216,118.8,233.28,179.28,246.24,2.27,205.2,,
Delhi,12/02/22,232,127.6,250.56,192.56,264.48,2.44,220.4,,
Delhi,13/02/22,356,195.8,384.48,295.48,405.84,3.74,338.2,,
Delhi,14/02/22,345,189.75,372.6,286.35,393.3,3.62,327.75,,
Delhi,15/02/22,293,161.15,316.44,243.19,334.02,3.08,278.35,,
Delhi,16/02/22,338,185.9,365.04,280.54,385.32,3.55,321.1,,
Delhi,17/02/22,304,167.2,328.32,252.32,346.56,3.19,288.8,,
Delhi,18/02/22,341,187.55,368.28,283.03,388.74,3.58,323.95,,
Delhi,19/02/22,218,119.9,235.44,180.94,248.52,2.29,207.1,,
Delhi,20/02/22,194,106.7,209.52,161.02,221.16,2.04,184.3,,
Delhi,22/02/22,333,183.15,359.64,276.39,379.62,3.5,316.35,,
Delhi,23/02/22,261,143.55,281.88,216.63,297.54,2.74,247.95,,
Delhi,24/02/22,358,196.9,386.64,297.14,408.12,3.76,340.1,,
Delhi,25/02/22,353,194.15,381.24,292.99,402.42,3.71,335.35,,
Delhi,26/02/22,78,42.9,84.24,64.74,88.92,0.82,74.1,,
Delhi,27/02/22,106,58.3,114.48,87.98,120.84,1.11,100.7,,
Delhi,28/02/22,113,62.15,122.04,93.79,128.82,1.19,107.35,,
Delhi,01/03/22,215,118.25,232.2,178.45,245.1,2.26,204.25,,
Delhi,02/03/22,289,158.95,312.12,239.87,329.46,3.03,274.55,,
Delhi,03/03/22,218,119.9,235.44,180.94,248.52,2.29,207.1,,
Delhi,04/03/22,256,140.8,276.48,212.48,291.84,2.69,243.2,,
Delhi,05/03/22,137,75.35,147.96,113.71,156.18,1.44,130.15,,
Delhi,06/03/22,207,113.85,223.56,171.81,235.98,2.17,196.65,,
Delhi,07/03/22,301,165.55,325.08,249.83,343.14,3.16,285.95,,
Delhi,08/03/22,357,196.35,385.56,296.31,406.98,3.75,339.15,,
Delhi,09/03/22,206,113.3,222.48,170.98,234.84,2.16,195.7,,
Delhi,10/03/22,180,99,194.4,149.4,205.2,1.89,171,,
Delhi,12/03/22,207,113.85,223.56,171.81,235.98,2.17,196.65,,
Delhi,13/03/22,234,128.7,252.72,194.22,266.76,2.46,222.3,,
Delhi,14/03/22,328,180.4,354.24,272.24,373.92,3.44,311.6,,
Delhi,15/03/22,324,178.2,349.92,268.92,369.36,3.4,307.8,,
Delhi,16/03/22,271,149.05,292.68,224.93,308.94,2.85,257.45,,
Delhi,17/03/22,277,152.35,299.16,229.91,315.78,2.91,263.15,,
Delhi,18/03/22,347,190.85,374.76,288.01,395.58,3.64,329.65,,
Delhi,19/03/22,256,140.8,276.48,212.48,291.84,2.69,243.2,,
Delhi,20/03/22,303,166.65,327.24,251.49,345.42,3.18,287.85,,
Delhi,22/03/22,199,109.45,214.92,165.17,226.86,2.09,189.05,,
Delhi,23/03/22,270,148.5,291.6,224.1,307.8,2.84,256.5,,
Delhi,24/03/22,366,201.3,395.28,303.78,417.24,3.84,347.7,,
Delhi,25/03/22,263,144.65,284.04,218.29,299.82,2.76,249.85,,
Delhi,26/03/22,264,145.2,285.12,219.12,300.96,2.77,250.8,,
Delhi,27/03/22,244,134.2,263.52,202.52,278.16,2.56,231.8,,
Delhi,28/03/22,322,177.1,347.76,267.26,367.08,3.38,305.9,,
Delhi,29/03/22,350,192.5,378,290.5,399,3.68,332.5,,
Delhi,30/03/22,345,189.75,372.6,286.35,393.3,3.62,327.75,,
Delhi,31/03/22,366,201.3,395.28,303.78,417.24,3.84,347.7,,
Delhi,01/04/22,226,124.3,244.08,187.58,257.64,2.37,214.7,,
Delhi,02/04/22,322,177.1,347.76,267.26,367.08,3.38,305.9,,
Delhi,03/04/22,310,170.5,334.8,257.3,353.4,3.26,294.5,,
Delhi,04/04/22,346,190.3,373.68,287.18,394.44,3.63,328.7,,
Delhi,05/04/22,337,185.35,363.96,279.71,384.18,3.54,320.15,,
Delhi,06/04/22,349,191.95,376.92,289.67,397.86,3.66,331.55,,
Delhi,07/04/22,359,197.45,387.72,297.97,409.26,3.77,341.05,,
Delhi,08/04/22,314,172.7,339.12,260.62,357.96,3.3,298.3,,
Delhi,09/04/22,332,182.6,358.56,275.56,378.48,3.49,315.4,,
Delhi,10/04/22,312,171.6,336.96,258.96,355.68,3.28,296.4,,
Delhi,11/04/22,335,184.25,361.8,278.05,381.9,3.52,318.25,,
Delhi,12/04/22,300,165,324,249,342,3.15,285,,
Delhi,13/04/22,377,207.35,407.16,312.91,429.78,3.96,358.15,,
Delhi,14/04/22,329,180.95,355.32,273.07,375.06,3.45,312.55,,
Delhi,15/04/22,198,108.9,213.84,164.34,225.72,2.08,188.1,,
Delhi,16/04/22,314,172.7,339.12,260.62,357.96,3.3,298.3,,
Delhi,17/04/22,312,171.6,336.96,258.96,355.68,3.28,296.4,,
Delhi,18/04/22,307,168.85,331.56,254.81,349.98,3.22,291.65,,
Delhi,19/04/22,390,214.5,421.2,323.7,444.6,4.1,370.5,,
Delhi,20/04/22,316,173.8,341.28,262.28,360.24,3.32,300.2,,
Delhi,22/04/22,219,120.45,236.52,181.77,249.66,2.3,208.05,,
Delhi,23/04/22,325,178.75,351,269.75,370.5,3.41,308.75,,
Delhi,24/04/22,347,190.85,374.76,288.01,395.58,3.64,329.65,,
Delhi,25/04/22,298,163.9,321.84,247.34,339.72,3.13,283.1,,
Delhi,27/04/22,381,209.55,411.48,316.23,434.34,4,361.95,,
Delhi,28/04/22,403,221.65,435.24,334.49,459.42,4.23,382.85,,
Delhi,29/04/22,383,210.65,413.64,317.89,436.62,4.02,363.85,,
Delhi,30/04/22,362,199.1,390.96,300.46,412.68,3.8,343.9,,
Delhi,01/05/22,315,173.25,340.2,261.45,359.1,3.31,299.25,,
Delhi,02/05/22,220,121,237.6,182.6,250.8,2.31,209,,
Delhi,04/05/22,226,124.3,244.08,187.58,257.64,2.37,214.7,,
Delhi,05/05/22,167,91.85,180.36,138.61,190.38,1.75,158.65,,
Delhi,06/05/22,308,169.4,332.64,255.64,351.12,3.23,292.6,,
Delhi,07/05/22,242,133.1,261.36,200.86,275.88,2.54,229.9,,
Delhi,08/05/22,202,111.1,218.16,167.66,230.28,2.12,191.9,,
Delhi,09/05/22,159,87.45,171.72,131.97,181.26,1.67,151.05,,
Delhi,10/05/22,154,84.7,166.32,127.82,175.56,1.62,146.3,,
Delhi,11/05/22,153,84.15,165.24,126.99,174.42,1.61,145.35,,
Delhi,12/05/22,163,89.65,176.04,135.29,185.82,1.71,154.85,,
Delhi,13/05/22,186,102.3,200.88,154.38,212.04,1.95,176.7,,
Delhi,14/05/22,338,185.9,365.04,280.54,385.32,3.55,321.1,,
Delhi,15/05/22,310,170.5,334.8,257.3,353.4,3.26,294.5,,
Delhi,16/05/22,361,198.55,389.88,299.63,411.54,3.79,342.95,,
Delhi,17/05/22,217,119.35,234.36,180.11,247.38,2.28,206.15,,
Delhi,18/05/22,227,124.85,245.16,188.41,258.78,2.38,215.65,,
Delhi,19/05/22,235,129.25,253.8,195.05,267.9,2.47,223.25,,
Delhi,20/05/22,298,163.9,321.84,247.34,339.72,3.13,283.1,,
Delhi,21/05/22,288,158.4,311.04,239.04,328.32,3.02,273.6,,
Delhi,22/05/22,183,100.65,197.64,151.89,208.62,1.92,173.85,,
Delhi,23/05/22,161,88.55,173.88,133.63,183.54,1.69,152.95,,
Delhi,24/05/22,90,49.5,97.2,74.7,102.6,0.95,85.5,,
Delhi,25/05/22,236,129.8,254.88,195.88,269.04,2.48,224.2,,
Delhi,26/05/22,263,144.65,284.04,218.29,299.82,2.76,249.85,,
Delhi,27/05/22,247,135.85,266.76,205.01,281.58,2.59,234.65,,
Delhi,28/05/22,261,143.55,281.88,216.63,297.54,2.74,247.95,,
Delhi,29/05/22,254,139.7,274.32,210.82,289.56,2.67,241.3,,
Delhi,30/05/22,185,101.75,199.8,153.55,210.9,1.94,175.75,,
Delhi,31/05/22,275,151.25,297,228.25,313.5,2.89,261.25,,
Delhi,01/06/22,367,201.85,396.36,304.61,418.38,3.85,348.65,,
Delhi,02/06/22,248,136.4,267.84,205.84,282.72,2.6,235.6,,
Delhi,03/06/22,291,160.05,314.28,241.53,331.74,3.06,276.45,,
Delhi,04/06/22,265,145.75,286.2,219.95,302.1,2.78,251.75,,
Delhi,06/06/22,190,104.5,205.2,157.7,216.6,2,180.5,,
Delhi,07/06/22,319,175.45,344.52,264.77,363.66,3.35,303.05,,
Delhi,08/06/22,385,211.75,415.8,319.55,438.9,4.04,365.75,,
Delhi,09/06/22,246,135.3,265.68,204.18,280.44,2.58,233.7,,
Delhi,10/06/22,341,187.55,368.28,283.03,388.74,3.58,323.95,,
Delhi,11/06/22,266,146.3,287.28,220.78,303.24,2.79,252.7,,
Delhi,12/06/22,262,144.1,282.96,217.46,298.68,2.75,248.9,,
Delhi,13/06/22,203,111.65,219.24,168.49,231.42,2.13,192.85,,
Delhi,14/06/22,244,134.2,263.52,202.52,278.16,2.56,231.8,,
Delhi,15/06/22,125,68.75,135,103.75,142.5,1.31,118.75,,
Delhi,16/06/22,126,69.3,136.08,104.58,143.64,1.32,119.7,,
Delhi,17/06/22,87,47.85,93.96,72.21,99.18,0.91,82.65,,
Delhi,18/06/22,83,45.65,89.64,68.89,94.62,0.87,78.85,,
Delhi,20/06/22,157,86.35,169.56,130.31,178.98,1.65,149.15,,
Delhi,21/06/22,143,78.65,154.44,118.69,163.02,1.5,135.85,,
Delhi,22/06/22,164,90.2,177.12,136.12,186.96,1.72,155.8,,
Delhi,23/06/22,164,90.2,177.12,136.12,186.96,1.72,155.8,,
Delhi,24/06/22,214,117.7,231.12,177.62,243.96,2.25,203.3,,
Delhi,25/06/22,260,143,280.8,215.8,296.4,2.73,247,,
Delhi,26/06/22,206,113.3,222.48,170.98,234.84,2.16,195.7,,
Delhi,27/06/22,128,70.4,138.24,106.24,145.92,1.34,121.6,,
Delhi,28/06/22,170,93.5,183.6,141.1,193.8,1.79,161.5,,
Delhi,29/06/22,169,92.95,182.52,140.27,192.66,1.77,160.55,,
Delhi,30/06/22,132,72.6,142.56,109.56,150.48,1.39,125.4,,
Delhi,01/07/22,91,50.05,98.28,75.53,103.74,0.96,86.45,,
Delhi,02/07/22,130,71.5,140.4,107.9,148.2,1.37,123.5,,
Delhi,03/07/22,80,44,86.4,66.4,91.2,0.84,76,,
Delhi,04/07/22,134,73.7,144.72,111.22,152.76,1.41,127.3,,
Delhi,05/07/22,202,111.1,218.16,167.66,230.28,2.12,191.9,,
Delhi,06/07/22,109,59.95,117.72,90.47,124.26,1.14,103.55,,
Delhi,07/07/22,103,56.65,111.24,85.49,117.42,1.08,97.85,,
Delhi,08/07/22,99,54.45,106.92,82.17,112.86,1.04,94.05,,
Delhi,09/07/22,120,66,129.6,99.6,136.8,1.26,114,,
Delhi,10/07/22,79,43.45,85.32,65.57,90.06,0.83,75.05,,
Delhi,11/07/22,101,55.55,109.08,83.83,115.14,1.06,95.95,,
Delhi,12/07/22,149,81.95,160.92,123.67,169.86,1.56,141.55,,
Delhi,14/07/22,92,50.6,99.36,76.36,104.88,0.97,87.4,,
Delhi,15/07/22,84,46.2,90.72,69.72,95.76,0.88,79.8,,
Delhi,16/07/22,78,42.9,84.24,64.74,88.92,0.82,74.1,,
Delhi,17/07/22,70,38.5,75.6,58.1,79.8,0.74,66.5,,
Delhi,18/07/22,110,60.5,118.8,91.3,125.4,1.16,104.5,,
Delhi,19/07/22,113,62.15,122.04,93.79,128.82,1.19,107.35,,
Delhi,20/07/22,120,66,129.6,99.6,136.8,1.26,114,,
Delhi,21/07/22,95,52.25,102.6,78.85,108.3,1,90.25,,
Delhi,22/07/22,170,93.5,183.6,141.1,193.8,1.79,161.5,,
Delhi,23/07/22,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,24/07/22,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,25/07/22,72,39.6,77.76,59.76,82.08,0.76,68.4,,
Delhi,26/07/22,71,39.05,76.68,58.93,80.94,0.75,67.45,,
Delhi,27/07/22,77,42.35,83.16,63.91,87.78,0.81,73.15,,
Delhi,28/07/22,67,36.85,72.36,55.61,76.38,0.7,63.65,,
Delhi,29/07/22,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,30/07/22,69,37.95,74.52,57.27,78.66,0.72,65.55,,
Delhi,31/07/22,76,41.8,82.08,63.08,86.64,0.8,72.2,,
Delhi,01/08/22,86,47.3,92.88,71.38,98.04,0.9,81.7,,
Delhi,02/08/22,97,53.35,104.76,80.51,110.58,1.02,92.15,,
Delhi,03/08/22,132,72.6,142.56,109.56,150.48,1.39,125.4,,
Delhi,04/08/22,120,66,129.6,99.6,136.8,1.26,114,,
Delhi,05/08/22,83,45.65,89.64,68.89,94.62,0.87,78.85,,
Delhi,06/08/22,110,60.5,118.8,91.3,125.4,1.16,104.5,,
Delhi,07/08/22,160,88,172.8,132.8,182.4,1.68,152,,
Delhi,08/08/22,102,56.1,110.16,84.66,116.28,1.07,96.9,,
Delhi,09/08/22,140,77,151.2,116.2,159.6,1.47,133,,
Delhi,10/08/22,106,58.3,114.48,87.98,120.84,1.11,100.7,,
Delhi,11/08/22,73,40.15,78.84,60.59,83.22,0.77,69.35,,
Delhi,12/08/22,89,48.95,96.12,73.87,101.46,0.93,84.55,,
Delhi,13/08/22,76,41.8,82.08,63.08,86.64,0.8,72.2,,
Delhi,14/08/22,90,49.5,97.2,74.7,102.6,0.95,85.5,,
Delhi,15/08/22,71,39.05,76.68,58.93,80.94,0.75,67.45,,
Delhi,16/08/22,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,17/08/22,63,34.65,68.04,52.29,71.82,0.66,59.85,,
Delhi,18/08/22,77,42.35,83.16,63.91,87.78,0.81,73.15,,
Delhi,19/08/22,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,20/08/22,90,49.5,97.2,74.7,102.6,0.95,85.5,,
Delhi,22/08/22,116,63.8,125.28,96.28,132.24,1.22,110.2,,
Delhi,24/08/22,69,37.95,74.52,57.27,78.66,0.72,65.55,,
Delhi,25/08/22,102,56.1,110.16,84.66,116.28,1.07,96.9,,
Delhi,26/08/22,117,64.35,126.36,97.11,133.38,1.23,111.15,,
Delhi,27/08/22,108,59.4,116.64,89.64,123.12,1.13,102.6,,
Delhi,28/08/22,127,69.85,137.16,105.41,144.78,1.33,120.65,,
Delhi,29/08/22,138,75.9,149.04,114.54,157.32,1.45,131.1,,
Delhi,30/08/22,135,74.25,145.8,112.05,153.9,1.42,128.25,,
Delhi,31/08/22,124,68.2,133.92,102.92,141.36,1.3,117.8,,
Delhi,01/09/22,126,69.3,136.08,104.58,143.64,1.32,119.7,,
Delhi,02/09/22,120,66,129.6,99.6,136.8,1.26,114,,
Delhi,03/09/22,126,69.3,136.08,104.58,143.64,1.32,119.7,,
Delhi,04/09/22,105,57.75,113.4,87.15,119.7,1.1,99.75,,
Delhi,05/09/22,102,56.1,110.16,84.66,116.28,1.07,96.9,,
Delhi,06/09/22,128,70.4,138.24,106.24,145.92,1.34,121.6,,
Delhi,07/09/22,138,75.9,149.04,114.54,157.32,1.45,131.1,,
Delhi,08/09/22,148,81.4,159.84,122.84,168.72,1.55,140.6,,
Delhi,09/09/22,137,75.35,147.96,113.71,156.18,1.44,130.15,,
Delhi,10/09/22,116,63.8,125.28,96.28,132.24,1.22,110.2,,
Delhi,11/09/22,89,48.95,96.12,73.87,101.46,0.93,84.55,,
Delhi,12/09/22,83,45.65,89.64,68.89,94.62,0.87,78.85,,
Delhi,13/09/22,81,44.55,87.48,67.23,92.34,0.85,76.95,,
Delhi,14/09/22,69,37.95,74.52,57.27,78.66,0.72,65.55,,
Delhi,15/09/22,61,33.55,65.88,50.63,69.54,0.64,57.95,,
Delhi,16/09/22,52,28.6,56.16,43.16,59.28,0.55,49.4,,
Delhi,17/09/22,92,50.6,99.36,76.36,104.88,0.97,87.4,,
Delhi,18/09/22,124,68.2,133.92,102.92,141.36,1.3,117.8,,
Delhi,19/09/22,217,119.35,234.36,180.11,247.38,2.28,206.15,,
Delhi,20/09/22,161,88.55,173.88,133.63,183.54,1.69,152.95,,
Delhi,21/09/22,145,79.75,156.6,120.35,165.3,1.52,137.75,,
Delhi,23/09/22,60,33,64.8,49.8,68.4,0.63,57,,
Delhi,24/09/22,56,30.8,60.48,46.48,63.84,0.59,53.2,,
Delhi,25/09/22,62,34.1,66.96,51.46,70.68,0.65,58.9,,
Delhi,26/09/22,129,70.95,139.32,107.07,147.06,1.35,122.55,,
Delhi,27/09/22,116,63.8,125.28,96.28,132.24,1.22,110.2,,
Delhi,28/09/22,153,84.15,165.24,126.99,174.42,1.61,145.35,,
Delhi,29/09/22,181,99.55,195.48,150.23,206.34,1.9,171.95,,
Delhi,30/09/22,208,114.4,224.64,172.64,237.12,2.18,197.6,,
Delhi,01/10/22,230,126.5,248.4,190.9,262.2,2.42,218.5,,
Delhi,02/10/22,225,123.75,243,186.75,256.5,2.36,213.75,,
Delhi,03/10/22,133,73.15,143.64,110.39,151.62,1.4,126.35,,
Delhi,04/10/22,165,90.75,178.2,136.95,188.1,1.73,156.75,,
Delhi,05/10/22,263,144.65,284.04,218.29,299.82,2.76,249.85,,
Delhi,06/10/22,67,36.85,72.36,55.61,76.38,0.7,63.65,,
Delhi,07/10/22,56,30.8,60.48,46.48,63.84,0.59,53.2,,
Delhi,08/10/22,60,33,64.8,49.8,68.4,0.63,57,,
Delhi,09/10/22,43,23.65,46.44,35.69,49.02,0.45,40.85,,
Delhi,10/10/22,49,26.95,52.92,40.67,55.86,0.51,46.55,,
Delhi,11/10/22,86,47.3,92.88,71.38,98.04,0.9,81.7,,
Delhi,12/10/22,162,89.1,174.96,134.46,184.68,1.7,153.9,,
Delhi,13/10/22,140,77,151.2,116.2,159.6,1.47,133,,
Delhi,14/10/22,182,100.1,196.56,151.06,207.48,1.91,172.9,,
Delhi,15/10/22,229,125.95,247.32,190.07,261.06,2.4,217.55,,
Delhi,16/10/22,276,151.8,298.08,229.08,314.64,2.9,262.2,,
Delhi,17/10/22,283,155.65,305.64,234.89,322.62,2.97,268.85,,
Delhi,18/10/22,292,160.6,315.36,242.36,332.88,3.07,277.4,,
Delhi,19/10/22,295,162.25,318.6,244.85,336.3,3.1,280.25,,
Delhi,20/10/22,280,154,302.4,232.4,319.2,2.94,266,,
Delhi,21/10/22,312,171.6,336.96,258.96,355.68,3.28,296.4,,
Delhi,22/10/22,331,182.05,357.48,274.73,377.34,3.48,314.45,,
Delhi,23/10/22,288,158.4,311.04,239.04,328.32,3.02,273.6,,
Delhi,24/10/22,351,193.05,379.08,291.33,400.14,3.69,333.45,,
Delhi,25/10/22,400,220,432,332,456,4.2,380,,
Delhi,26/10/22,311,171.05,335.88,258.13,354.54,3.27,295.45,,
Delhi,27/10/22,385,211.75,415.8,319.55,438.9,4.04,365.75,,
Delhi,28/10/22,381,209.55,411.48,316.23,434.34,4,361.95,,
Delhi,29/10/22,421,231.55,454.68,349.43,479.94,4.42,399.95,,
Delhi,30/10/22,392,215.6,423.36,325.36,446.88,4.12,372.4,,
Delhi,31/10/22,412,226.6,444.96,341.96,469.68,4.33,391.4,,
Delhi,01/11/22,446,245.3,481.68,370.18,508.44,4.68,423.7,,
Delhi,02/11/22,406,223.3,438.48,336.98,462.84,4.26,385.7,,
Delhi,05/11/22,366,201.3,395.28,303.78,417.24,3.84,347.7,,
Delhi,06/11/22,346,190.3,373.68,287.18,394.44,3.63,328.7,,
Delhi,07/11/22,386,212.3,416.88,320.38,440.04,4.05,366.7,,
Delhi,08/11/22,398,218.9,429.84,330.34,453.72,4.18,378.1,,
Delhi,09/11/22,234,128.7,252.72,194.22,266.76,2.46,222.3,,
Delhi,10/11/22,374,205.7,403.92,310.42,426.36,3.93,355.3,,
Delhi,11/11/22,456,250.8,492.48,378.48,519.84,4.79,433.2,,
Delhi,12/11/22,422,232.1,455.76,350.26,481.08,4.43,400.9,,
Delhi,13/11/22,360,198,388.8,298.8,410.4,3.78,342,,
Delhi,14/11/22,347,190.85,374.76,288.01,395.58,3.64,329.65,,
Delhi,15/11/22,231,127.05,249.48,191.73,263.34,2.43,219.45,,
Delhi,16/11/22,327,179.85,353.16,271.41,372.78,3.43,310.65,,
Delhi,17/11/22,357,196.35,385.56,296.31,406.98,3.75,339.15,,
Delhi,18/11/22,377,207.35,407.16,312.91,429.78,3.96,358.15,,
Delhi,19/11/22,344,189.2,371.52,285.52,392.16,3.61,326.8,,
Delhi,20/11/22,366,201.3,395.28,303.78,417.24,3.84,347.7,,
Delhi,21/11/22,343,188.65,370.44,284.69,391.02,3.6,325.85,,
Delhi,22/11/22,306,168.3,330.48,253.98,348.84,3.21,290.7,,
Delhi,23/11/22,279,153.45,301.32,231.57,318.06,2.93,265.05,,
Delhi,24/11/22,249,136.95,268.92,206.67,283.86,2.61,236.55,,
Delhi,25/11/22,342,188.1,369.36,283.86,389.88,3.59,324.9,,
Delhi,26/11/22,378,207.9,408.24,313.74,430.92,3.97,359.1,,
Delhi,27/11/22,363,199.65,392.04,301.29,413.82,3.81,344.85,,
Delhi,28/11/22,380,209,410.4,315.4,433.2,3.99,361,,
Delhi,29/11/22,418,229.9,451.44,346.94,476.52,4.39,397.1,,
Delhi,30/11/22,389,213.95,420.12,322.87,443.46,4.08,369.55,,
Delhi,01/12/22,399,219.45,430.92,331.17,454.86,4.19,379.05,,
Delhi,03/12/22,389,213.95,420.12,322.87,443.46,4.08,369.55,,
Delhi,04/12/22,441,242.55,476.28,366.03,502.74,4.63,418.95,,
Delhi,05/12/22,373,205.15,402.84,309.59,425.22,3.92,354.35,,
Delhi,06/12/22,369,202.95,398.52,306.27,420.66,3.87,350.55,,
Delhi,07/12/22,309,169.95,333.72,256.47,352.26,3.24,293.55,,
Delhi,08/12/22,303,166.65,327.24,251.49,345.42,3.18,287.85,,
Delhi,09/12/22,367,201.85,396.36,304.61,418.38,3.85,348.65,,
Delhi,10/12/22,407,223.85,439.56,337.81,463.98,4.27,386.65,,
Delhi,11/12/22,338,185.9,365.04,280.54,385.32,3.55,321.1,,
Delhi,12/12/22,228,125.4,246.24,189.24,259.92,2.39,216.6,,
Delhi,13/12/22,190,104.5,205.2,157.7,216.6,2,180.5,,
Delhi,14/12/22,203,111.65,219.24,168.49,231.42,2.13,192.85,,
Delhi,15/12/22,236,129.8,254.88,195.88,269.04,2.48,224.2,,
Delhi,16/12/22,248,136.4,267.84,205.84,282.72,2.6,235.6,,
Delhi,17/12/22,367,201.85,396.36,304.61,418.38,3.85,348.65,,
Delhi,18/12/22,395,217.25,426.6,327.85,450.3,4.15,375.25,,
Delhi,19/12/22,431,237.05,465.48,357.73,491.34,4.53,409.45,,
Delhi,20/12/22,370,203.5,399.6,307.1,421.8,3.89,351.5,,
Delhi,21/12/22,339,186.45,366.12,281.37,386.46,3.56,322.05,,
Delhi,22/12/22,346,190.3,373.68,287.18,394.44,3.63,328.7,,
Delhi,23/12/22,345,189.75,372.6,286.35,393.3,3.62,327.75,,
Delhi,24/12/22,373,205.15,402.84,309.59,425.22,3.92,354.35,,
